,Date,weighted_positive_score,weighted_neutral_score,weighted_negative_score,total,is_missing_value
62,2021-04-08,0.29916042253516556,0.5055739715186877,0.19526560594614675,18482154.0,0
63,2021-04-09,0.26137091575095334,0.568420270766105,0.17020881348294162,13651561.0,0
64,2021-04-10,0.34093095892877123,0.4928256165816011,0.16624342448962767,19019056.0,0
65,2021-04-11,0.2834709194890826,0.6128579852213617,0.10367109528955565,9123980.0,0
66,2021-04-12,0.48490706398740085,0.39004535123796025,0.12504758477463887,13357739.0,0
67,2021-04-13,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
68,2021-04-14,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
69,2021-04-15,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
70,2021-04-16,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
71,2021-04-17,0.19722614056720097,0.5491886559802712,0.2535852034525277,1013750.0,0
72,2021-04-18,0.17473664139304726,0.5482587985697102,0.27700456003724255,17652926.0,0
73,2021-04-19,0.1639207507307963,0.5615960674788456,0.27448318179035813,20339115.0,0
74,2021-04-20,0.2020747414222023,0.4515320269906723,0.3463932315871254,20689518.0,0
75,2021-04-21,0.2136987388079781,0.514186170504435,0.2721150906875868,20370649.0,0
76,2021-04-22,0.1967905217756467,0.5824782848903698,0.22073119333398344,20929321.0,0
77,2021-04-23,0.2564291939168872,0.5022907457858663,0.24128006029724658,25473800.0,0
78,2021-04-24,0.2388391238724727,0.5326480943105513,0.22851278181697604,15516143.0,0
79,2021-04-25,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
80,2021-04-26,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
81,2021-04-27,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
82,2021-04-28,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
83,2021-04-29,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
84,2021-04-30,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
85,2021-05-01,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
86,2021-05-02,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
87,2021-05-03,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
88,2021-05-04,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
89,2021-05-05,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
90,2021-05-06,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
91,2021-05-07,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
92,2021-05-08,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
93,2021-05-09,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
94,2021-05-10,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
95,2021-05-11,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
96,2021-05-12,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
97,2021-05-13,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
98,2021-05-14,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
99,2021-05-15,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
100,2021-05-16,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
101,2021-05-17,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
102,2021-05-18,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
103,2021-05-19,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
104,2021-05-20,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
105,2021-05-21,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
106,2021-05-22,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
107,2021-05-23,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
108,2021-05-24,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
109,2021-05-25,0.1955965110252631,0.5398821570479716,0.26452133192676536,13602850.0,0
110,2021-05-26,0.2688045877619943,0.5486594774968855,0.18253593474112023,25282567.0,0
111,2021-05-27,0.22901931261733957,0.5293809617529508,0.24159972562970966,17488774.0,0
112,2021-05-28,0.2034518460519341,0.5701305164562351,0.2264176374918308,19119045.0,0
113,2021-05-29,0.20071668561604888,0.5831693689468471,0.21611394543710397,15364617.0,0
114,2021-05-30,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
115,2021-05-31,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
116,2021-06-01,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
117,2021-06-02,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
118,2021-06-03,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
119,2021-06-04,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
120,2021-06-05,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
121,2021-06-06,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
122,2021-06-07,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
123,2021-06-08,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
124,2021-06-09,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
125,2021-06-10,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
126,2021-06-11,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
127,2021-06-12,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
128,2021-06-13,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
129,2021-06-14,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
130,2021-06-15,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
131,2021-06-16,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
132,2021-06-17,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
133,2021-06-18,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
134,2021-06-19,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
135,2021-06-20,0.36825731280812746,0.318970570516655,0.31277211667521754,77643395.0,0
136,2021-06-21,0.33694884998350816,0.32453926853445153,0.3385118814820403,414426709.0,0
137,2021-06-22,0.3080560934957668,0.39257811452828656,0.2993657919759467,551522981.0,0
138,2021-06-23,0.34642029350375786,0.33106492378823565,0.3225147827080065,359486232.0,0
139,2021-06-24,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
140,2021-06-25,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
141,2021-06-26,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
142,2021-06-27,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
143,2021-06-28,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
144,2021-06-29,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
145,2021-06-30,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
146,2021-07-01,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
147,2021-07-02,0.3555205910724285,0.37206216107330464,0.2724172478542669,171856299.0,0
148,2021-07-03,0.3334715421501691,0.38013100516221565,0.28639745268761524,176230918.0,0
149,2021-07-04,0.4986367555023131,0.28176849063129283,0.21959475386639402,256424655.0,0
150,2021-07-05,0.4782713495753881,0.30128183760247396,0.220446812822138,270444477.0,0
151,2021-07-06,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
152,2021-07-07,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
153,2021-07-08,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
154,2021-07-09,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
155,2021-07-10,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
156,2021-07-11,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
157,2021-07-12,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
158,2021-07-13,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
159,2021-07-14,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
160,2021-07-15,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
161,2021-07-16,0.363993583693586,0.17416111413330035,0.46184530217311365,115245743.0,0
162,2021-07-17,0.3542258364822659,0.3403798708066641,0.30539429271107,135474480.0,0
163,2021-07-18,0.26276927800505784,0.407165984928072,0.3300647370668702,196799772.0,0
164,2021-07-19,0.30994006349622166,0.28854367528326497,0.4015162612205133,301779531.0,0
165,2021-07-20,0.2698350701717758,0.431234571959648,0.2989303578685762,445287434.0,0
166,2021-07-21,0.2999094053232572,0.41845049438356513,0.28164010029317765,507954790.0,0
167,2021-07-22,0.3203447618273429,0.36746759056923217,0.31218764760342493,393480453.0,0
168,2021-07-23,0.2330166540101709,0.4782908986935935,0.2886924472962356,557888755.0,0
169,2021-07-24,0.2876716309573334,0.43495484316814137,0.2773735258745252,213008411.0,0
170,2021-07-25,0.21235364782940544,0.5360653566077764,0.25158099556281815,63169374.0,0
171,2021-07-26,0.29163141625087896,0.49653480447137377,0.2118337792777473,156557255.0,0
172,2021-07-27,0.2107605766750196,0.5554420130819976,0.23379741024298276,95554061.0,0
173,2021-07-28,0.12608997980336578,0.765071536805676,0.1088384833909582,179545758.0,0
174,2021-07-29,0.16820214572398093,0.6550095502449811,0.17678830403103796,116417956.0,0
175,2021-07-30,0.31771004786364315,0.40245618404130507,0.2798337680950518,366879511.0,0
176,2021-07-31,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
177,2021-08-01,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
178,2021-08-02,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
179,2021-08-03,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
180,2021-08-04,0.12781099729646717,0.43045260046956146,0.44173640223397137,11014107.0,0
181,2021-08-05,0.194030688725966,0.5470941994545586,0.25887511181947537,81949052.0,0
182,2021-08-06,0.22661652424756804,0.5924586045832461,0.1809248711691859,101464856.0,0
183,2021-08-07,0.22383978564492216,0.5268267577535151,0.24933345660156275,59555762.0,0
184,2021-08-08,0.2900253328841132,0.4118364690007319,0.2981381981151549,227077974.0,0
185,2021-08-09,0.30072624632248807,0.42709727727342417,0.27217647640408776,443028474.0,0
186,2021-08-10,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
187,2021-08-11,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
188,2021-08-12,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
189,2021-08-13,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
190,2021-08-14,0.28571623813404806,0.3956541436465584,0.31862961821939356,103461358.0,0
191,2021-08-15,0.28503027087948446,0.45901715918531044,0.25595256993520515,221706971.0,0
192,2021-08-16,0.2691530344663785,0.455044574085121,0.2758023914485005,321411981.0,0
193,2021-08-17,0.24497034659520542,0.49841986773434516,0.2566097856704494,333922363.0,0
194,2021-08-18,0.24865146558961562,0.5010535458446147,0.25029498856576965,302056623.0,0
195,2021-08-19,0.2604582573060865,0.49849661442617116,0.24104512826774227,361940416.0,0
196,2021-08-20,0.26148570866404,0.5250726927550825,0.2134415985808775,361539468.0,0
197,2021-08-21,0.3346282744267855,0.40886324683778047,0.2565084787354341,75121049.0,0
198,2021-08-22,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
199,2021-08-23,0.36489747324491517,0.3740377233511237,0.26106480340396115,130074340.0,0
200,2021-08-24,0.3462307025380871,0.44881718459801845,0.20495211286389445,303167848.0,0
201,2021-08-25,0.4102851282880835,0.389349904531491,0.20036496718042549,404889009.0,0
202,2021-08-26,0.4536025240751907,0.3650789254948795,0.18131855042992978,410633092.0,0
203,2021-08-27,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
204,2021-08-28,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
205,2021-08-29,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
206,2021-08-30,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
207,2021-08-31,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
208,2021-09-01,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
209,2021-09-02,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
210,2021-09-03,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
211,2021-09-04,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
212,2021-09-05,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
213,2021-09-06,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
214,2021-09-07,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
215,2021-09-08,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
216,2021-09-09,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
217,2021-09-10,0.2883326609298745,0.4303622864446827,0.28130505262544275,227365973.0,0
218,2021-09-11,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
219,2021-09-12,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
220,2021-09-13,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
221,2021-09-14,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
222,2021-09-15,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
223,2021-09-16,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
224,2021-09-17,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
225,2021-09-18,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
226,2021-09-19,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
227,2021-09-20,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
228,2021-09-21,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
229,2021-09-22,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
230,2021-09-23,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
231,2021-09-24,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
232,2021-09-25,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
233,2021-09-26,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
234,2021-09-27,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
235,2021-09-28,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
236,2021-09-29,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
237,2021-09-30,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
238,2021-10-01,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
239,2021-10-02,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
240,2021-10-03,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
241,2021-10-04,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
242,2021-10-05,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
243,2021-10-06,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
244,2021-10-07,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
245,2021-10-08,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
246,2021-10-09,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
247,2021-10-10,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
248,2021-10-11,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
249,2021-10-12,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
250,2021-10-13,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
251,2021-10-14,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
252,2021-10-15,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
253,2021-10-16,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
254,2021-10-17,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1
255,2021-10-18,0.37865120468652247,0.3709362326379443,0.2504125626755333,284908226.0,0
256,2021-10-19,0.39971729139357,0.3834105839406006,0.2168721246658294,68981982.0,0
